CountyFIPS,CountyName,AssessmentYear,TaxYear,CensusTract,TractNum,EffectiveTaxRate,TotalTaxesPaid,TaxesPaidPerHouse,WhatTheyWouldPayPerHouse,TotalPropertyTaxSavings,TaxSavingsPerHouse,AvgAssessedValue,AvgMarketValue,HosuingUnits
73,San Diego County,2017,2017,6073019302,019302,1.10%,7108300,2855.89,4642.18,4446074,1786,259600,464200,2489
73,San Diego County,2017,2017,6073019303,019303,1.10%,7152356,3762.42,5470.36,3246800,1708,342000,547000,1901
73,San Diego County,2017,2017,6073019403,019403,1.20%,5178731,3447.89,4633.89,1781372,1186,292200,463400,1502
73,San Diego County,2017,2017,6073019404,019404,1.40%,2497727,3273.56,4088.99,622176,815,237200,408900,763
73,San Diego County,2017,2017,6073019405,019405,1.40%,2377224,3574.77,4356.03,519535,781,264800,435600,665
73,San Diego County,2017,2017,6073019406,019406,1.40%,4245956,3314.56,4279.98,1236695,965,240200,428000,1281
73,San Diego County,2017,2017,6073019501,019501,1.40%,1653182,3154.93,3868.23,373773,713,222200,386800,524
73,San Diego County,2017,2017,6073019502,019502,1.50%,2942576,3052.46,3706.03,630038,654,203500,370600,964
73,San Diego County,2017,2017,6073019503,019503,1.40%,3113182,3088.47,4086.26,1005770,998,217500,408600,1008
73,San Diego County,2017,2017,6073019601,019601,1.30%,6793410,4070.35,5079.70,1684608,1009,308400,508000,1669
73,San Diego County,2017,2017,6073019602,019602,1.30%,5618325,4205.33,5539.57,1782541,1334,333800,554000,1336
73,San Diego County,2017,2017,6073019701,019701,1.30%,5435425,4174.67,5196.16,1329972,1021,321100,519600,1302
73,San Diego County,2017,2017,6073019702,019702,1.30%,6440197,3924.56,5164.47,2034705,1240,297300,516400,1641
73,San Diego County,2017,2017,6073019803,019803,1.10%,4893659,3729.92,5330.55,2100017,1601,339100,533100,1312
73,San Diego County,2017,2017,6073019804,019804,1.10%,7282634,4266.33,7424.16,5390410,3158,387800,742400,1707
73,San Diego County,2017,2017,6073019805,019805,1.10%,2503268,2193.92,3792.07,1823484,1598,199400,379200,1141
73,San Diego County,2017,2017,6073019806,019806,1.30%,22902842,5643.87,6465.03,3332239,821,447900,646500,4058
73,San Diego County,2017,2017,6073019808,019808,1.10%,8005980,4247.20,5936.14,3183641,1689,389700,593600,1885
73,San Diego County,2017,2017,6073019809,019809,1.10%,6345414,3993.34,6130.46,3395890,2137,366400,613000,1589
73,San Diego County,2017,2017,6073019902,019902,1.30%,3503968,3711.83,4881.02,1103712,1169,281200,488100,944
73,San Diego County,2017,2017,6073019903,019903,1.20%,5410567,4146.03,5797.48,2155146,1651,339800,579700,1305
73,San Diego County,2017,2017,6073019904,019904,1.30%,7757500,4606.59,5545.13,1580506,939,359900,554500,1684
73,San Diego County,2017,2017,6073019905,019905,1.30%,5515483,4638.76,5504.59,1029478,866,354100,550500,1189
73,San Diego County,2017,2017,6073020014,020014,1.20%,16602577,5599.52,7443.09,5466171,1844,470500,744300,2965
73,San Diego County,2017,2017,6073020015,020015,1.20%,8238965,4912.92,7157.10,3763498,2244,419900,715700,1677
73,San Diego County,2017,2017,6073020017,020017,1.30%,3350021,4912.05,6040.09,769322,1128,369300,604000,682
73,San Diego County,2017,2017,6073020018,020018,1.30%,4750083,3094.52,4631.27,2358917,1537,232700,463100,1535
73,San Diego County,2017,2017,6073020019,020019,1.20%,10691016,4145.41,6179.39,5245630,2034,357400,617900,2579
73,San Diego County,2017,2017,6073020020,020020,1.50%,14582582,6763.72,5999.69,-1647247,-764,457000,600000,2156
73,San Diego County,2017,2017,6073020021,020021,1.40%,5760882,5180.65,5308.20,141835,128,375400,530800,1112
73,San Diego County,2017,2017,6073020022,020022,1.30%,11077181,5190.81,6168.81,2087058,978,415300,616900,2134
73,San Diego County,2017,2017,6073020023,020023,1.10%,4253323,3494.92,4944.06,1763596,1449,306600,494400,1217
73,San Diego County,2017,2017,6073020024,020024,1.10%,3787436,3037.24,4859.85,2272799,1823,268800,486000,1247
73,San Diego County,2017,2017,6073020025,020025,1.30%,3556083,3108.46,4683.64,1801996,1575,246700,468400,1144
73,San Diego County,2017,2017,6073020026,020026,1.10%,6230808,3884.54,6113.44,3575156,2229,340700,611300,1604
73,San Diego County,2017,2017,6073020027,020027,1.40%,37327827,7112.77,7159.61,245820,47,526900,716000,5248
73,San Diego County,2017,2017,6073020028,020028,1.10%,269115,2242.63,3184.25,112995,942,198500,318400,120
73,San Diego County,2017,2017,6073020029,020029,1.10%,1339104,2010.67,2672.55,440814,662,177900,267300,666
73,San Diego County,2017,2017,6073020103,020103,1.20%,15880740,4981.41,5583.79,1920373,602,401700,558400,3188
73,San Diego County,2017,2017,6073020105,020105,1.20%,2749946,2720.03,4220.11,1516587,1500,234500,422000,1011
73,San Diego County,2017,2017,6073020106,020106,1.20%,3325510,3231.79,4616.72,1425099,1385,278600,461700,1029
73,San Diego County,2017,2017,6073020107,020107,1.20%,3909167,3960.66,5103.97,1128450,1143,344400,510400,987
73,San Diego County,2017,2017,6073020108,020108,1.20%,1757254,2101.98,4047.98,1626859,1946,181200,404800,836
73,San Diego County,2017,2017,6073020109,020109,1.20%,3817744,2989.62,4320.39,1699397,1331,257700,432000,1277
73,San Diego County,2017,2017,6073020202,020202,1.20%,1531275,2012.19,3621.89,1224982,1610,173500,362200,761
73,San Diego County,2017,2017,6073020206,020206,1.20%,2212932,2612.67,4024.04,1195429,1411,225200,402400,847
73,San Diego County,2017,2017,6073020208,020208,1.20%,1883627,2897.89,4234.72,868939,1337,249800,423500,650
73,San Diego County,2017,2017,6073020209,020209,1.20%,1881934,1942.14,3604.65,1610971,1663,167400,360500,969
73,San Diego County,2017,2017,6073020210,020210,1.20%,3497629,2816.13,4279.77,1817851,1464,242800,428000,1242
73,San Diego County,2017,2017,6073020211,020211,1.20%,2467525,2842.77,4153.08,1137345,1310,245100,415300,868
73,San Diego County,2017,2017,6073020213,020213,1.20%,601438,2011.50,3162.59,344175,1151,173400,316300,299
73,San Diego County,2017,2017,6073020214,020214,1.20%,1105635,2419.33,3526.87,506145,1108,208600,352700,457
73,San Diego County,2017,2017,6073020304,020304,1.20%,9330348,3975.44,5300.84,3110733,1325,345700,530100,2347
73,San Diego County,2017,2017,6073020305,020305,1.20%,6879161,3864.70,4947.07,1926622,1082,333200,494700,1780
73,San Diego County,2017,2017,6073020306,020306,1.30%,13215505,5063.41,5558.77,1292883,495,395600,555900,2610
73,San Diego County,2017,2017,6073020307,020307,1.20%,8553473,3972.82,5653.26,3618006,1680,342500,565300,2153
73,San Diego County,2017,2017,6073020309,020309,1.20%,2803669,3517.78,4870.26,1077927,1352,305900,487000,797
73,San Diego County,2017,2017,6073020401,020401,1.20%,5332524,6025.45,8049.58,1791351,2024,524000,805000,885
73,San Diego County,2017,2017,6073020403,020403,1.20%,3922775,3396.34,5173.93,2053110,1778,292800,517400,1155
73,San Diego County,2017,2017,6073020404,020404,1.20%,6449231,5622.69,6609.08,1131379,986,488900,660900,1147
73,San Diego County,2017,2017,6073020405,020405,1.20%,7425850,6234.97,7773.04,1831838,1538,542200,777300,1191
73,San Diego County,2017,2017,6073020500,020500,1.20%,3224561,2656.15,4239.95,1922733,1584,229000,424000,1214
73,San Diego County,2017,2017,6073020601,020601,1.20%,3439015,2744.62,3998.37,1570947,1254,236600,399800,1253
73,San Diego County,2017,2017,6073020602,020602,1.20%,4417699,2877.98,4598.42,2640877,1720,248100,459800,1535
73,San Diego County,2017,2017,6073020705,020705,1.20%,4972229,3597.85,5006.10,1946204,1408,310200,500600,1382
73,San Diego County,2017,2017,6073020706,020706,1.20%,11133770,5623.12,7151.96,3027116,1529,489000,715200,1980
73,San Diego County,2017,2017,6073020707,020707,1.20%,2226310,2524.16,3950.32,1257872,1426,217600,395000,882
73,San Diego County,2017,2017,6073020708,020708,1.20%,4538657,4343.21,5841.94,1566167,1499,377700,584200,1045
73,San Diego County,2017,2017,6073020709,020709,1.20%,12190888,5010.64,6136.82,2740006,1126,421100,613700,2433
73,San Diego County,2017,2017,6073020710,020710,1.20%,3690710,5575.09,6847.77,842514,1273,484800,684800,662
73,San Diego County,2017,2017,6073020801,020801,1.10%,8145025,4705.39,5961.59,2174488,1256,420100,596200,1731
73,San Diego County,2017,2017,6073020805,020805,1.20%,2918076,3308.48,4617.93,1154939,1309,275700,461800,882
73,San Diego County,2017,2017,6073020806,020806,1.30%,5066731,3750.36,4478.77,984088,728,288500,447900,1351
73,San Diego County,2017,2017,6073020807,020807,1.10%,4070913,4761.30,6335.29,1345757,1574,436800,633500,855
73,San Diego County,2017,2017,6073020809,020809,1.20%,6340685,3321.47,4654.58,2544915,1333,276800,465500,1909
73,San Diego County,2017,2017,6073020810,020810,1.30%,8568915,4916.19,4968.72,91564,53,369600,496900,1743
73,San Diego County,2017,2017,6073020811,020811,1.30%,9425259,4893.70,5086.50,371335,193,365200,508600,1926
73,San Diego County,2017,2017,6073020902,020902,1.10%,2094841,2861.80,4375.80,1108248,1514,260200,437600,732
73,San Diego County,2017,2017,6073020903,020903,1.00%,2518446,2306.27,3562.84,1372175,1257,223900,356300,1092
73,San Diego County,2017,2017,6073020904,020904,1.10%,2438014,2742.42,4024.93,1140151,1283,240600,402500,889
73,San Diego County,2017,2017,6073021100,021100,1.10%,3846188,1713.22,2799.13,2437850,1086,154300,279900,2245
73,San Diego County,2017,2017,6073021202,021202,1.10%,3069019,3035.63,5217.26,2205627,2182,268600,521700,1011
73,San Diego County,2017,2017,6073021204,021204,1.20%,11484182,6137.99,6601.93,868036,464,495000,660200,1871
73,San Diego County,2017,2017,6073021205,021205,1.30%,8504367,4358.98,5342.06,1917987,983,335300,534200,1951
73,San Diego County,2017,2017,6073021206,021206,1.30%,5728973,5101.49,5960.53,964702,859,404900,596100,1123
73,San Diego County,2017,2017,6073021302,021302,1.20%,5384674,4107.30,5493.42,1817204,1386,333900,549300,1311
73,San Diego County,2017,2017,6073021303,021303,1.20%,18186616,7106.92,7203.70,247648,97,582500,720400,2559
73,San Diego County,2017,2017,6073021304,021304,1.20%,4569143,5813.16,6688.03,687647,875,468800,668800,786
73,San Diego County,2017,2017,6073021400,021400,1.20%,12675259,6183.05,9246.35,6279752,3063,519600,924600,2050
73,San Diego County,2017,2017,6073022000,022000,1.40%,1733705,2842.14,3875.34,630251,1033,201600,387500,610
75,San Francisco County,2018,2017,6075012100,012100,1.20%,903211,6061.82,7828.28,263203,1766,492800,782800,149
75,San Francisco County,2018,2017,6075012201,012201,1.30%,848855,4244.28,9176.34,986412,4932,331600,917600,200
75,San Francisco County,2018,2017,6075012402,012402,1.20%,1276919,6481.82,8132.34,325151,1651,531300,813200,197
75,San Francisco County,2018,2017,6075012501,012501,1.30%,488469,5309.44,6513.53,110776,1204,411600,651400,92
75,San Francisco County,2018,2017,6075015500,015500,1.40%,1402511,2666.37,9725.74,3713228,7059,194600,972600,526
75,San Francisco County,2018,2017,6075016000,016000,1.20%,2908248,5702.45,8187.37,1267309,2485,463600,818700,510
75,San Francisco County,2018,2017,6075016100,016100,1.30%,3013631,5675.39,9992.63,2292457,4317,454000,999300,531
75,San Francisco County,2018,2017,6075017601,017601,1.30%,4699545,7274.84,9146.85,1209323,1872,577400,914700,646
75,San Francisco County,2018,2017,6075023001,023001,1.30%,5669774,4318.18,9200.93,6411041,4883,342700,920100,1313
75,San Francisco County,2018,2017,6075023003,023003,1.30%,5292580,4477.65,9097.00,5460073,4619,355400,909700,1182
75,San Francisco County,2018,2017,6075023102,023102,1.30%,4281847,3713.66,9768.17,6980848,6055,292400,976800,1153
75,San Francisco County,2018,2017,6075023103,023103,1.30%,2158255,4019.10,9201.69,2783053,5183,314000,920200,537
75,San Francisco County,2018,2017,6075023200,023200,1.30%,4977624,4117.14,8518.35,5321056,4401,321700,851800,1209
75,San Francisco County,2018,2017,6075023300,023300,1.20%,4315778,4995.11,9990.31,4315852,4995,402800,999000,864
75,San Francisco County,2018,2017,6075023400,023400,1.30%,2646406,4083.96,8767.35,3034837,4683,319100,876700,648
75,San Francisco County,2018,2017,6075025600,025600,1.30%,6877320,4341.74,10825.03,10269529,6483,347300,1082500,1584
75,San Francisco County,2018,2017,6075025701,025701,1.20%,6818105,4808.25,10109.80,7517591,5302,387800,1011000,1418
75,San Francisco County,2018,2017,6075025702,025702,1.20%,5543191,5076.18,10760.57,6207347,5684,409400,1076100,1092
75,San Francisco County,2018,2017,6075025800,025800,1.30%,2581954,4711.59,9785.20,2780336,5074,376900,978500,548
75,San Francisco County,2018,2017,6075025900,025900,1.20%,7074346,4703.69,10463.46,8662696,5760,379300,1046300,1504
75,San Francisco County,2018,2017,6075026001,026001,1.30%,7000975,4627.21,10851.99,9418091,6225,370200,1085200,1513
75,San Francisco County,2018,2017,6075026002,026002,1.30%,4670436,4746.38,10622.57,5782170,5876,379700,1062300,984
75,San Francisco County,2018,2017,6075026003,026003,1.30%,6386933,4578.45,10077.17,7670715,5499,366300,1007700,1395
75,San Francisco County,2018,2017,6075026004,026004,1.30%,5688441,4697.31,10613.39,7164380,5916,375800,1061300,1211
75,San Francisco County,2018,2017,6075026100,026100,1.20%,9546547,5182.71,10502.21,9798518,5319,421400,1050200,1842
75,San Francisco County,2018,2017,6075026200,026200,1.30%,9319055,4774.11,9397.37,9024620,4623,381900,939700,1952
75,San Francisco County,2018,2017,6075026301,026301,1.30%,6040570,4521.38,10133.31,7497534,5612,361700,1013300,1336
75,San Francisco County,2018,2017,6075026302,026302,1.20%,6782244,4823.79,9946.56,7202616,5123,389000,994700,1406
75,San Francisco County,2018,2017,6075026303,026303,1.30%,4845939,4659.56,10210.37,5772841,5551,372800,1021000,1040
75,San Francisco County,2018,2017,6075026401,026401,1.30%,3956844,3804.66,8592.47,4979320,4788,299600,859200,1040
75,San Francisco County,2018,2017,6075026402,026402,1.30%,5209837,4363.35,8927.74,5449880,4564,346300,892800,1194
75,San Francisco County,2018,2017,6075026403,026403,1.30%,4153412,4229.54,8704.21,4394127,4475,335700,870400,982
75,San Francisco County,2018,2017,6075026404,026404,1.30%,2613513,3912.44,8330.02,2950943,4418,305700,833000,668
75,San Francisco County,2018,2017,6075031201,031201,1.30%,8070948,4501.37,10819.90,11329133,6319,360100,1082000,1793
75,San Francisco County,2018,2017,6075031202,031202,1.20%,4038955,4785.49,10260.19,4620647,5475,385900,1026000,844
75,San Francisco County,2018,2017,6075031301,031301,1.20%,6341215,4825.89,11385.83,8619768,6560,389200,1138600,1314
75,San Francisco County,2018,2017,6075031302,031302,1.20%,9151511,5182.06,9308.94,7288080,4127,417900,930900,1766
75,San Francisco County,2018,2017,6075031400,031400,1.20%,8983516,5061.14,9522.80,7919455,4462,408200,952300,1775
75,San Francisco County,2018,2017,6075060400,060400,1.20%,1193946,6745.46,10727.18,704764,3982,552900,1072700,177
75,San Francisco County,2018,2017,6075060502,060502,1.30%,1606747,3754.08,8423.11,1998346,4669,295600,842300,428
75,San Francisco County,2018,2017,6075061000,061000,1.20%,7663761,5959.38,9007.90,3920401,3049,484500,900800,1286
75,San Francisco County,2018,2017,6075061200,061200,1.30%,4432689,4504.76,9172.09,4592650,4667,354700,917200,984
75,San Francisco County,2018,2017,6075980501,980501,1.30%,322622,3840.74,8620.89,401533,4780,302400,862100,84
75,San Francisco County,2018,2017,6075980900,980900,1.30%,210131,5529.77,11179.05,214673,5649,442400,1117900,38
77,San Joaquin County,2018,2017,6077001200,001200,1.20%,3973493,2421.39,3049.02,1029956,628,196900,304900,1641
77,San Joaquin County,2018,2017,6077002504,002504,1.50%,2499170,2344.44,2666.28,343083,322,157300,266600,1066
77,San Joaquin County,2018,2017,6077003106,003106,1.30%,3288279,2591.24,3355.53,969890,764,204000,335600,1269
77,San Joaquin County,2018,2017,6077003108,003108,1.30%,3210537,2473.45,3739.84,1643777,1266,193200,374000,1298
77,San Joaquin County,2018,2017,6077003109,003109,1.90%,5277572,2927.11,3019.59,166741,92,156500,302000,1803
77,San Joaquin County,2018,2017,6077003110,003110,1.90%,2214877,2872.73,3073.77,154996,201,154400,307400,771
77,San Joaquin County,2018,2017,6077003111,003111,1.20%,2677715,2427.67,3247.29,904051,820,199000,324700,1103
77,San Joaquin County,2018,2017,6077003112,003112,1.20%,3267459,2698.15,3830.04,1370715,1132,223000,383000,1211
77,San Joaquin County,2018,2017,6077003113,003113,1.20%,2062078,2281.06,3231.02,858760,950,184000,323100,904
77,San Joaquin County,2018,2017,6077003114,003114,1.20%,14481478,4295.90,4398.47,345761,103,361000,439800,3371
77,San Joaquin County,2018,2017,6077003203,003203,1.20%,3055224,2415.20,3266.45,1076840,851,194800,326600,1265
77,San Joaquin County,2018,2017,6077003205,003205,1.70%,3813136,2832.94,3050.22,292462,217,168600,305000,1346
77,San Joaquin County,2018,2017,6077003208,003208,1.20%,12868378,3411.55,4026.43,2319325,615,294100,402600,3772
77,San Joaquin County,2018,2017,6077003209,003209,1.10%,2652244,2158.05,3106.15,1165213,948,189300,310600,1229
77,San Joaquin County,2018,2017,6077003210,003210,1.10%,1899259,2226.56,3075.50,724143,849,195300,307600,853
77,San Joaquin County,2018,2017,6077003213,003213,1.10%,2892014,2123.36,3140.39,1385202,1017,186300,314000,1362
77,San Joaquin County,2018,2017,6077003214,003214,1.10%,2349176,2339.82,3263.76,927637,924,205200,326400,1004
77,San Joaquin County,2018,2017,6077003215,003215,1.20%,2215667,2797.56,3579.45,619256,782,243300,357900,792
77,San Joaquin County,2018,2017,6077003216,003216,1.20%,1794450,1946.26,2960.99,935583,1015,169200,296100,922
77,San Joaquin County,2018,2017,6077003217,003217,1.20%,1645765,1963.92,3081.11,936203,1117,162300,308100,838
77,San Joaquin County,2018,2017,6077003403,003403,1.10%,2297604,1947.12,2688.39,874691,741,170800,268800,1180
77,San Joaquin County,2018,2017,6077003407,003407,1.20%,954508,1980.31,2663.36,329233,683,162300,266300,482
77,San Joaquin County,2018,2017,6077003409,003409,1.20%,2374610,2289.88,2897.50,630095,608,184700,289700,1037
77,San Joaquin County,2018,2017,6077003410,003410,1.20%,3078478,1954.59,2777.29,1295752,823,160200,277700,1575
77,San Joaquin County,2018,2017,6077003500,003500,1.30%,21160189,3662.20,3800.38,798394,138,273300,380000,5778
77,San Joaquin County,2018,2017,6077003601,003601,1.10%,2838805,2643.21,4638.60,2143051,1995,236000,463900,1074
77,San Joaquin County,2018,2017,6077003602,003602,1.10%,2529098,2665.01,5148.86,2357174,2484,244500,514900,949
77,San Joaquin County,2018,2017,6077003801,003801,1.40%,10106022,3240.15,3419.75,560183,180,228200,342000,3119
77,San Joaquin County,2018,2017,6077003802,003802,1.40%,5355631,2975.35,3217.48,435828,242,206600,321700,1800
77,San Joaquin County,2018,2017,6077003803,003803,1.30%,2362389,2484.11,3525.82,990668,1042,197200,352600,951
77,San Joaquin County,2018,2017,6077004002,004002,1.20%,11725058,3814.27,3976.23,497888,162,312600,397600,3074
77,San Joaquin County,2018,2017,6077004102,004102,1.30%,9532498,4210.47,4273.15,141924,63,328900,427300,2264
77,San Joaquin County,2018,2017,6077004104,004104,1.10%,4622873,3634.33,4555.21,1171355,921,333400,455500,1272
77,San Joaquin County,2018,2017,6077004105,004105,1.30%,5818369,3477.81,4946.41,2456982,1469,278200,494600,1673
77,San Joaquin County,2018,2017,6077004106,004106,1.10%,2207447,3886.35,6988.51,1762029,3102,353300,698900,568
77,San Joaquin County,2018,2017,6077004201,004201,1.10%,4453220,1967.84,3341.98,3109683,1374,180500,334200,2263
77,San Joaquin County,2018,2017,6077004202,004202,1.10%,1929558,3194.63,4153.70,579275,959,293100,415400,604
77,San Joaquin County,2018,2017,6077004203,004203,1.10%,1911413,1679.62,3018.21,1523315,1339,154100,301800,1138
77,San Joaquin County,2018,2017,6077004204,004204,1.10%,2248853,2325.60,3719.51,1347918,1394,213400,372000,967
77,San Joaquin County,2018,2017,6077004302,004302,1.10%,3496947,1948.16,3173.12,2198804,1225,178700,317300,1795
77,San Joaquin County,2018,2017,6077004303,004303,1.10%,5557761,3043.68,4288.92,2273800,1245,279200,428900,1826
77,San Joaquin County,2018,2017,6077004305,004305,1.10%,6847080,3857.51,4499.01,1138671,642,353900,449900,1775
77,San Joaquin County,2018,2017,6077004307,004307,1.10%,2270329,2065.81,3343.03,1403658,1277,189500,334300,1099
77,San Joaquin County,2018,2017,6077004308,004308,1.10%,1394530,1785.57,3058.83,994419,1273,163800,305900,781
77,San Joaquin County,2018,2017,6077004402,004402,1.10%,3694679,2443.57,3384.47,1422642,941,224200,338400,1512
77,San Joaquin County,2018,2017,6077004501,004501,1.10%,1681265,2106.85,3212.43,882253,1106,193300,321200,798
77,San Joaquin County,2018,2017,6077004600,004600,1.10%,7145585,3528.68,6354.04,5721347,2825,317900,635400,2025
77,San Joaquin County,2018,2017,6077004701,004701,1.10%,2568282,2599.48,3670.51,1058178,1071,228000,367100,988
77,San Joaquin County,2018,2017,6077004703,004703,1.10%,4594061,3940.02,6196.97,2631607,2257,358200,619700,1166
77,San Joaquin County,2018,2017,6077004704,004704,1.10%,6063333,3827.86,6635.41,4447157,2808,341800,663500,1584
77,San Joaquin County,2018,2017,6077004800,004800,1.10%,5440590,3327.58,5464.04,3493109,2136,311000,546400,1635
77,San Joaquin County,2018,2017,6077004901,004901,1.10%,6699449,2627.23,3644.53,2594111,1017,232500,364500,2550
77,San Joaquin County,2018,2017,6077004902,004902,1.20%,7377204,4354.90,7197.19,4814838,2842,378700,719700,1694
77,San Joaquin County,2018,2017,6077005001,005001,1.10%,5458772,2773.77,4207.41,2821414,1434,249900,420700,1968
77,San Joaquin County,2018,2017,6077005003,005003,1.10%,8481362,4647.32,5464.69,1491691,817,422500,546500,1825
77,San Joaquin County,2018,2017,6077005004,005004,1.10%,6226566,3461.13,4743.40,2306811,1282,311800,474300,1799
77,San Joaquin County,2018,2017,6077005106,005106,1.20%,8225308,4922.39,4949.93,46019,28,400200,495000,1671
77,San Joaquin County,2018,2017,6077005108,005108,1.10%,2222047,1767.74,3198.52,1798489,1431,160700,319900,1257
77,San Joaquin County,2018,2017,6077005109,005109,1.10%,1634255,1729.37,3027.73,1226946,1298,157200,302800,945
77,San Joaquin County,2018,2017,6077005110,005110,1.10%,4254941,2256.07,3626.00,2583688,1370,205100,362600,1886
77,San Joaquin County,2018,2017,6077005113,005113,1.20%,7173273,3846.26,4249.82,752648,404,315300,425000,1865
77,San Joaquin County,2018,2017,6077005114,005114,1.30%,10809385,4572.50,4484.84,-207219,-88,341200,448500,2364
77,San Joaquin County,2018,2017,6077005119,005119,1.90%,10465029,5626.36,4390.97,-2297822,-1235,300900,439100,1860
77,San Joaquin County,2018,2017,6077005122,005122,1.20%,6761321,4029.39,4371.06,573310,342,325000,437100,1678
77,San Joaquin County,2018,2017,6077005123,005123,1.20%,3915549,3276.61,4131.04,1021043,854,282500,413100,1195
77,San Joaquin County,2018,2017,6077005124,005124,1.10%,1925985,1929.84,3420.28,1487459,1490,175400,342000,998
77,San Joaquin County,2018,2017,6077005125,005125,1.10%,1203046,1962.55,3478.33,929169,1516,178400,347800,613
77,San Joaquin County,2018,2017,6077005126,005126,1.10%,2404752,2058.86,3375.59,1537936,1317,187200,337600,1168
77,San Joaquin County,2018,2017,6077005127,005127,1.50%,5513480,3760.90,3931.53,250147,171,257600,393200,1466
77,San Joaquin County,2018,2017,6077005129,005129,1.30%,2297342,2329.96,3398.03,1053114,1068,177900,339800,986
77,San Joaquin County,2018,2017,6077005130,005130,1.30%,2152619,2327.16,3468.27,1055527,1141,173700,346800,925
77,San Joaquin County,2018,2017,6077005131,005131,1.30%,3620840,3167.84,4241.81,1227549,1074,245600,424200,1143
77,San Joaquin County,2018,2017,6077005133,005133,1.10%,3205018,2446.58,3867.18,1860991,1421,222400,386700,1310
77,San Joaquin County,2018,2017,6077005134,005134,1.10%,3695442,2399.64,3742.10,2067385,1342,218100,374200,1540
77,San Joaquin County,2018,2017,6077005135,005135,1.20%,10017726,4257.43,4451.59,456875,194,363900,445200,2353
77,San Joaquin County,2018,2017,6077005202,005202,1.30%,12045117,6111.17,6097.66,-26629,-14,466500,609800,1971
77,San Joaquin County,2018,2017,6077005206,005206,1.60%,41086141,7280.90,5995.50,-7253529,-1285,444000,599600,5643
77,San Joaquin County,2018,2017,6077005207,005207,1.40%,21578930,5783.69,5475.91,-1148311,-308,422200,547600,3731
77,San Joaquin County,2018,2017,6077005208,005208,1.20%,6026340,3612.91,4683.78,1786205,1071,314200,468400,1668
77,San Joaquin County,2018,2017,6077005209,005209,1.10%,8295305,4254.00,5237.49,1917805,983,383200,523700,1950
77,San Joaquin County,2018,2017,6077005210,005210,1.20%,13039467,4524.45,5153.93,1814151,629,373900,515400,2882
77,San Joaquin County,2018,2017,6077005302,005302,1.10%,4404847,2142.44,3837.26,3484561,1695,202100,383700,2056
77,San Joaquin County,2018,2017,6077005303,005303,1.10%,2418054,1851.50,3613.03,2300564,1762,174700,361300,1306
77,San Joaquin County,2018,2017,6077005305,005305,1.10%,4741366,2684.81,4254.22,2771586,1569,246300,425400,1766
77,San Joaquin County,2018,2017,6077005307,005307,1.10%,2060593,2401.62,4053.43,1417249,1652,224500,405300,858
77,San Joaquin County,2018,2017,6077005308,005308,1.10%,3466360,2860.03,4243.25,1676462,1383,255400,424300,1212
77,San Joaquin County,2018,2017,6077005403,005403,1.10%,5950843,3400.48,4648.29,2183661,1248,300900,464800,1750
77,San Joaquin County,2018,2017,6077005405,005405,1.20%,3021056,3124.15,4399.35,1233113,1275,267000,439900,967
77,San Joaquin County,2018,2017,6077005406,005406,1.10%,2538553,2669.35,4477.40,1719458,1808,242700,447700,951
77,San Joaquin County,2018,2017,6077005502,005502,1.20%,3146895,5629.51,7886.94,1261906,2257,481200,788700,559
79,San Luis Obispo County,2018,2017,6079010002,010002,1.10%,4599565,3540.85,4263.36,938535,723,319000,426300,1299
79,San Luis Obispo County,2018,2017,6079010016,010016,1.10%,5682381,3589.63,5825.41,3539249,2236,341900,582500,1583
79,San Luis Obispo County,2018,2017,6079010101,010101,1.00%,2868114,3881.07,6450.90,1899102,2570,373200,645100,739
79,San Luis Obispo County,2018,2017,6079010102,010102,1.10%,4832630,2510.46,4928.64,4654998,2418,234600,492900,1925
79,San Luis Obispo County,2018,2017,6079010201,010201,1.10%,12599590,4765.35,5890.33,2974453,1125,425500,589000,2644
79,San Luis Obispo County,2018,2017,6079010202,010202,1.10%,5936510,2996.72,4235.08,2453191,1238,280100,423500,1981
79,San Luis Obispo County,2018,2017,6079010204,010204,1.10%,6486992,3898.43,4918.01,1696584,1020,361000,491800,1664
79,San Luis Obispo County,2018,2017,6079010205,010205,1.10%,4336525,3003.13,4389.98,2002609,1387,280700,439000,1444
79,San Luis Obispo County,2018,2017,6079010300,010300,1.00%,13322940,3910.46,5599.17,5753447,1689,379700,559900,3407
79,San Luis Obispo County,2018,2017,6079010403,010403,1.10%,9519420,5023.44,6957.29,3664653,1934,456700,695700,1895
79,San Luis Obispo County,2018,2017,6079010404,010404,1.10%,4477569,5030.98,7589.95,2277485,2559,457400,759000,890
79,San Luis Obispo County,2018,2017,6079010503,010503,1.10%,9467106,4028.56,6718.11,6320456,2690,383700,671800,2350
79,San Luis Obispo County,2018,2017,6079010504,010504,1.10%,6902878,4937.68,9417.11,6262242,4479,461500,941700,1398
79,San Luis Obispo County,2018,2017,6079010602,010602,1.10%,7144785,4180.68,6580.01,4100458,2399,398200,658000,1709
79,San Luis Obispo County,2018,2017,6079010603,010603,1.10%,2311364,4012.78,6536.35,1453573,2524,382200,653600,576
79,San Luis Obispo County,2018,2017,6079010701,010701,1.80%,10904101,5583.26,5439.66,-280448,-144,308500,544000,1953
79,San Luis Obispo County,2018,2017,6079010703,010703,1.80%,6464557,5134.68,5439.96,384349,305,291700,544000,1259
